"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="3123702792229653604",="3123702792226653604","【赠品专用】SERUMKIND纯棉化妆包袋","59.00","1","8809754821099","null","null","null","交易成功","8809754821099",="2022123022001144961433792788","0.00","0.00","没有申请退款","无退款申请","2022-12-30 00:10:38","2022-12-30 00:10:44"
="3123702792230653604",="3123702792226653604","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","3","null","null","null","null","交易成功","null",="2022123022001144961433792788","0.00","0.00","没有申请退款","无退款申请","2022-12-30 00:10:38","2022-12-30 00:10:44"
="3123702792231653604",="3123702792226653604","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易成功","8809754820856",="2022123022001144961433792788","0.00","0.00","没有申请退款","无退款申请","2022-12-30 00:10:38","2022-12-30 00:10:44"
="3123702792232653604",="3123702792226653604","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022123022001144961433792788","0.00","0.00","没有申请退款","无退款申请","2022-12-30 00:10:38","2022-12-30 00:10:44"
="3123702792233653604",="3123702792226653604","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022123022001144961433792788","0.00","0.00","没有申请退款","无退款申请","2022-12-30 00:10:38","2022-12-30 00:10:44"
="3124982883648496854",="3124982883647496854","SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","279.00","1","8809603904423","null","null","null","交易成功","8809603904423",="2022122922001141701403877044","124.50","124.50","没有申请退款","无退款申请","2022-12-29 23:51:38","2022-12-29 23:51:46"
="3124982883649496854",="3124982883647496854","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022122922001141701403877044","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:51:38","2022-12-29 23:51:46"
="3124982883650496854",="3124982883647496854","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2022122922001141701403877044","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:51:38","2022-12-29 23:51:46"
="3124982883651496854",="3124982883647496854","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022122922001141701403877044","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:51:38","2022-12-29 23:51:46"
="3124982883652496854",="3124982883647496854","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022122922001141701403877044","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:51:38","2022-12-29 23:51:46"
="3124982883653496854",="3124982883647496854","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2022122922001141701403877044","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:51:38","2022-12-29 23:51:46"
="3124400077866956629",="3124400077865956629","【年货价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022122922001157791447232079","100.69","100.69","没有申请退款","无退款申请","2022-12-29 23:46:13","2022-12-29 23:46:20"
="3124400077867956629",="3124400077865956629","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","1","null","null","null","null","交易成功","null",="2022122922001157791447232079","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:46:13","2022-12-29 23:46:20"
="3124400077868956629",="3124400077865956629","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2022122922001157791447232079","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:46:13","2022-12-29 23:46:20"
="3124400077869956629",="3124400077865956629","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022122922001157791447232079","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:46:13","2022-12-29 23:46:20"
="3124400077870956629",="3124400077865956629","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2022122922001157791447232079","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:46:13","2022-12-29 23:46:20"
="1783463880851541683",="1783463880850541683","【年货价】SERUMKIND韩国补水滋润呵护干皮适用桦树茸深层营养精华液30ml","319.00","1","8809754820047","null","null","null","交易成功","8809754820047",="2022122922001141251446742388","145.00","145.00","没有申请退款","无退款申请","2022-12-29 23:34:57","2022-12-29 23:35:15"
="1783463880852541683",="1783463880850541683","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022122922001141251446742388","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:34:57","2022-12-29 23:35:15"
="1783463880853541683",="1783463880850541683","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2022122922001141251446742388","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:34:57","2022-12-29 23:35:15"
="1783463880854541683",="1783463880850541683","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022122922001141251446742388","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:34:57","2022-12-29 23:35:15"
="1783463880855541683",="1783463880850541683","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022122922001141251446742388","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:34:57","2022-12-29 23:35:15"
="1783463880856541683",="1783463880850541683","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2022122922001141251446742388","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:34:57","2022-12-29 23:35:15"
="1784186510669120774",="1784186510668120774","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022122922001153081451654343","134.85","134.85","没有申请退款","无退款申请","2022-12-29 23:33:19","2022-12-29 23:33:38"
="1784186510670120774",="1784186510668120774","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022122922001153081451654343","67.14","67.14","没有申请退款","无退款申请","2022-12-29 23:33:19","2022-12-29 23:33:38"
="1784186510671120774",="1784186510668120774","【赠品专用】SERUMKIND纯棉化妆包袋","59.00","1","8809754821099","null","null","null","交易成功","8809754821099",="2022122922001153081451654343","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:33:19","2022-12-29 23:33:38"
="1784186510672120774",="1784186510668120774","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","3","null","null","null","null","交易成功","null",="2022122922001153081451654343","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:33:19","2022-12-29 23:33:38"
="1784186510673120774",="1784186510668120774","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易成功","8809754820856",="2022122922001153081451654343","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:33:19","2022-12-29 23:33:38"
="1784186510674120774",="1784186510668120774","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022122922001153081451654343","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:33:19","2022-12-29 23:33:38"
="1784186510675120774",="1784186510668120774","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022122922001153081451654343","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:33:19","2022-12-29 23:33:38"
="3124944363753814334",="3124944363752814334","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022122922001191761452643642","66.75","66.75","没有申请退款","无退款申请","2022-12-29 23:30:56","2022-12-29 23:31:05"
="3124944363754814334",="3124944363752814334","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","1","null","null","null","null","交易成功","null",="2022122922001191761452643642","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:30:56","2022-12-29 23:31:05"
="3124944363755814334",="3124944363752814334","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022122922001191761452643642","0.00","0.00","没有申请退款","无退款申请","2022-12-29 23:30:56","2022-12-29 23:31:05"
="1783638123654582894",="1783638123653582894","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022122922001118861425300409","154.23","154.23","没有申请退款","无退款申请","2022-12-29 22:23:56","2022-12-29 22:24:01"
="1783638123655582894",="1783638123653582894","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022122922001118861425300409","0.00","0.00","没有申请退款","无退款申请","2022-12-29 22:23:56","2022-12-29 22:24:01"
="1783638123656582894",="1783638123653582894","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2022122922001118861425300409","0.00","0.00","没有申请退款","无退款申请","2022-12-29 22:23:56","2022-12-29 22:24:01"
="1783638123657582894",="1783638123653582894","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022122922001118861425300409","0.00","0.00","没有申请退款","无退款申请","2022-12-29 22:23:56","2022-12-29 22:24:01"
="1783638123658582894",="1783638123653582894","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022122922001118861425300409","0.00","0.00","没有申请退款","无退款申请","2022-12-29 22:23:56","2022-12-29 22:24:01"
="1783638123659582894",="1783638123653582894","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2022122922001118861425300409","0.00","0.00","没有申请退款","无退款申请","2022-12-29 22:23:56","2022-12-29 22:24:01"
="1784066809061720877",="1784066809060720877","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022122922001109931445457853","66.75","66.75","没有申请退款","无退款申请","2022-12-29 22:02:56","2022-12-29 22:03:03"
="1784066809062720877",="1784066809060720877","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","1","null","null","null","null","交易成功","null",="2022122922001109931445457853","0.00","0.00","没有申请退款","无退款申请","2022-12-29 22:02:56","2022-12-29 22:03:03"
="1784066809063720877",="1784066809060720877","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022122922001109931445457853","0.00","0.00","没有申请退款","无退款申请","2022-12-29 22:02:56","2022-12-29 22:03:03"
="1783318512462963779",="1783318512461963779","【年货价】SUREBASE烁贝思韩国无厚重半哑光妆感轻透丝滑粉底液 N1色号 30ml","259.00","1","null","颜色分类：白色;净含量：30ml","null","null","交易成功","null",="2022122922001171801433331617","60.10","60.10","没有申请退款","无退款申请","2022-12-29 21:59:59","2022-12-29 22:00:04"
="1783318512463963779",="1783318512461963779","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","1","null","null","null","null","交易成功","null",="2022122922001171801433331617","0.00","0.00","没有申请退款","无退款申请","2022-12-29 21:59:59","2022-12-29 22:00:04"
="1783318512464963779",="1783318512461963779","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022122922001171801433331617","0.00","0.00","没有申请退款","无退款申请","2022-12-29 21:59:59","2022-12-29 22:00:04"
